Freq.;V(out);K
1.18850222743701e+007;(7.98510910486588e+000dB,-1.61450827757304e+001°);0.73
1.19124200802737e+007;(8.16173257016662e+000dB,-1.66221122070595e+001°);0.73
1.19398810446427e+007;(8.34058420331519e+000dB,-1.71152918205737e+001°);0.73
1.19674053130724e+007;(8.52170522874738e+000dB,-1.76254600797555e+001°);0.73
1.19949930314937e+007;(8.70513587018608e+000dB,-1.81535091701644e+001°);0.73
1.20226443461741e+007;(8.89091498300690e+000dB,-1.87003888093988e+001°);0.73
1.20503594037179e+007;(9.07907962456647e+000dB,-1.92671103080836e+001°);0.73
1.20781383510678e+007;(9.26966455306511e+000dB,-1.98547508873070e+001°);0.73
1.21059813355048e+007;(9.46270164415827e+000dB,-2.04644582542906e+001°);0.73
1.21338885046497e+007;(9.65821921300572e+000dB,-2.10974554331076e+001°);0.73
1.21618600064636e+007;(9.85624122773773e+000dB,-2.17550458406101e+001°);0.73
1.21898959892486e+007;(1.00567863984211e+001dB,-2.24386185889545e+001°);0.73
1.22179966016487e+007;(1.02598671235199e+001dB,-2.31496539846968e+001°);0.73
1.22461619926504e+007;(1.04654882735761e+001dB,-2.38897291797150e+001°);0.73
1.22743923115840e+007;(1.06736457894075e+001dB,-2.46605239104433e+001°);0.73
1.23026877081238e+007;(1.08843250695759e+001dB,-2.54638262381376e+001°);0.73
1.23310483322890e+007;(1.10974991192921e+001dB,-2.63015381730630e+001°);0.73
1.23594743344450e+007;(1.13131264304100e+001dB,-2.71756810283346e+001°);0.73
1.23879658653036e+007;(1.15311485598822e+001dB,-2.80884003032354e+001°);0.73
1.24165230759240e+007;(1.17514873722553e+001dB,-2.90419698396223e+001°);0.73
1.24451461177138e+007;(1.19740419107984e+001dB,-3.00387949268140e+001°);0.73
1.24738351424294e+007;(1.21986848621577e+001dB,-3.10814139485231e+001°);0.73
1.25025903021771e+007;(1.24252585816116e+001dB,-3.21724980684091e+001°);0.73
1.25314117494141e+007;(1.26535706508860e+001dB,-3.33148483376640e+001°);0.73
1.25602996369487e+007;(1.28833889490929e+001dB,-3.45113894784589e+001°);0.73
1.25892541179416e+007;(1.31144362309723e+001dB,-3.57651594522202e+001°);0.73
1.26182753459066e+007;(1.33463842268001e+001dB,-3.70792937649457e+001°);0.73
1.26473634747114e+007;(1.35788473068814e+001dB,-3.84570032996299e+001°);0.73
1.26765186585784e+007;(1.38113757925000e+001dB,-3.99015443094795e+001°);0.73
1.27057410520853e+007;(1.40434490465846e+001dB,-4.14161790721677e+001°);0.73
1.27350308101665e+007;(1.42744685430333e+001dB,-4.30041256199346e+001°);0.73
1.27643880881134e+007;(1.45037511948063e+001dB,-4.46684949573942e+001°);0.73
1.27938130415752e+007;(1.47305233174772e+001dB,-4.64122143034144e+001°);0.73
1.28233058265601e+007;(1.49539157146850e+001dB,-4.82379352006412e+001°);0.73
1.28528665994361e+007;(1.51729604893825e+001dB,-5.01479258890560e+001°);0.73
1.28824955169313e+007;(1.53865902999474e+001dB,-5.21439482027806e+001°);0.73
1.29121927361353e+007;(1.55936408775526e+001dB,-5.42271204767112e+001°);0.73
1.29419584144998e+007;(1.57928576788211e+001dB,-5.63977695687953e+001°);0.73
1.29717927098395e+007;(1.59829075380731e+001dB,-5.86552770914635e+001°);0.73
1.30016957803328e+007;(1.61623960751435e+001dB,-6.09979272007066e+001°);0.73
1.30316677845229e+007;(1.63298913777599e+001dB,-6.34227656094233e+001°);0.73
1.30617088813183e+007;(1.64839540905295e+001dB,-6.59254815523342e+001°);0.73
1.30918192299940e+007;(1.66231735030881e+001dB,-6.85003258070257e+001°);0.73
1.31219989901919e+007;(1.67462085643788e+001dB,-7.11400780862395e+001°);0.73
1.31522483219223e+007;(1.68518320213698e+001dB,-7.38360757118650e+001°);0.73
1.31825673855640e+007;(1.69389751886624e+001dB,-7.65783121753520e+001°);0.73
1.32129563418657e+007;(1.70067703262188e+001dB,-7.93556089968549e+001°);0.73
1.32434153519466e+007;(1.70545873644129e+001dB,-8.21558576314637e+001°);0.73
1.32739445772973e+007;(1.70820618676801e+001dB,-8.49663208637386e+001°);0.73
1.33045441797808e+007;(1.70891117067357e+001dB,-8.77739763112801e+001°);0.73
1.33352143216331e+007;(1.70759408673513e+001dB,-9.05658795246358e+001°);0.73
1.33659551654643e+007;(1.70430300300901e+001dB,-9.33295217013161e+001°);0.73
1.33967668742593e+007;(1.69911148208822e+001dB,-9.60531577153579e+001°);0.73
1.34276496113785e+007;(1.69211537532779e+001dB,-9.87260838641415e+001°);0.73
1.34586035405594e+007;(1.68342886907186e+001dB,-1.01338850727372e+002°);0.73
1.34896288259164e+007;(1.67318010543165e+001dB,-1.03883403710603e+002°);0.73
1.35207256319427e+007;(1.66150669783541e+001dB,-1.06353151002940e+002°);0.73
1.35518941235103e+007;(1.64855142387236e+001dB,-1.08742964792530e+002°);0.73
1.35831344658714e+007;(1.63445831646143e+001dB,-1.11049125996170e+002°);0.73
1.36144468246594e+007;(1.61936930219031e+001dB,-1.13269225234626e+002°);0.73
1.36458313658891e+007;(1.60342146447968e+001dB,-1.15402033452563e+002°);0.73
1.36772882559584e+007;(1.58674494750537e+001dB,-1.17447354813685e+002°);0.73
1.37088176616484e+007;(1.56946146924413e+001dB,-1.19405872775210e+002°);0.73
1.37404197501250e+007;(1.55168337988261e+001dB,-1.21278998028586e+002°);0.73
1.37720946889394e+007;(1.53351318395633e+001dB,-1.23068724669809e+002°);0.73
1.38038426460287e+007;(1.51504343835265e+001dB,-1.24777498803374e+002°);0.73
1.38356637897177e+007;(1.49635694058448e+001dB,-1.26408101946345e+002°);0.73
1.38675582887188e+007;(1.47752712950749e+001dB,-1.27963550147762e+002°);0.73
1.38995263121334e+007;(1.45861863137829e+001dB,-1.29447008672366e+002°);0.73
1.39315680294529e+007;(1.43968789592146e+001dB,-1.30861721374697e+002°);0.73
1.39636836105593e+007;(1.42078387858269e+001dB,-1.32210953449697e+002°);0.73
1.39958732257261e+007;(1.40194873560347e+001dB,-1.33497946024103e+002°);0.73
1.40281370456195e+007;(1.38321850756511e+001dB,-1.34725880989021e+002°);0.73
1.40604752412990e+007;(1.36462377449743e+001dB,-1.35897854517112e+002°);0.73
1.40928879842186e+007;(1.34619027158528e+001dB,-1.37016857817410e+002°);0.73
1.41253754462274e+007;(1.32793945908961e+001dB,-1.38085763826587e+002°);0.73
1.41579377995707e+007;(1.30988904352559e+001dB,-1.39107318696029e+002°);0.73
1.41905752168908e+007;(1.29205344961486e+001dB,-1.40084137095003e+002°);0.73
1.42232878712281e+007;(1.27444424424581e+001dB,-1.41018700502458e+002°);0.73
1.42560759360218e+007;(1.25707051480641e+001dB,-1.41913357798592e+002°);0.73
1.42889395851109e+007;(1.23993920494106e+001dB,-1.42770327589938e+002°);0.73
1.43218789927353e+007;(1.22305541114505e+001dB,-1.43591701807899e+002°);0.73
1.43548943335364e+007;(1.20642264373935e+001dB,-1.44379450211013e+002°);0.73
1.43879857825583e+007;(1.19004305573686e+001dB,-1.45135425497026e+002°);0.73
1.44211535152486e+007;(1.17391764297349e+001dB,-1.45861368793783e+002°);0.73
1.44543977074592e+007;(1.15804641867383e+001dB,-1.46558915349507e+002°);0.73
1.44877185354475e+007;(1.14242856538042e+001dB,-1.47229600285067e+002°);0.73
1.45211161758773e+007;(1.12706256691986e+001dB,-1.47874864304669e+002°);0.73
1.45545908058195e+007;(1.11194632282060e+001dB,-1.48496059288527e+002°);0.73
1.45881426027534e+007;(1.09707724734740e+001dB,-1.49094453712547e+002°);0.73
1.46217717445671e+007;(1.08245235508075e+001dB,-1.49671237857041e+002°);0.73
1.46554784095590e+007;(1.06806833475057e+001dB,-1.50227528779660e+002°);0.73
1.46892627764385e+007;(1.05392161283222e+001dB,-1.50764375037972e+002°);0.73
1.47231250243271e+007;(1.04000840823202e+001dB,-1.51282761154934e+002°);0.73
1.47570653327588e+007;(1.02632477922569e+001dB,-1.51783611826366e+002°);0.73
1.47910838816819e+007;(1.01286666366856e+001dB,-1.52267795873910e+002°);0.73
1.48251808514594e+007;(9.99629913367309e+000dB,-1.52736129950126e+002°);0.73
1.48593564228699e+007;(9.86610323389265e+000dB,-1.53189382004577e+002°);0.73
1.48936107771090e+007;(9.73803656985583e+000dB,-1.53628274521256e+002°);0.73
1.49279440957898e+007;(9.61205666716791e+000dB,-1.54053487538631e+002°);0.73
1.49623565609442e+007;(9.48812112292523e+000dB,-1.54465661464069e+002°);0.73
1.49968483550236e+007;(9.36618775570234e+000dB,-1.54865399694563e+002°);0.73
1.50000000000000e+007;(9.35515847205657e+000dB,-1.54901280215043e+002°);0.73
Step Information: K=820m  (Run: 9/11);;0.82
1.00000000000000e+007;(-2.42188196087252e-001dB,-9.55504272555176e-001°);0.82
1.00230523807790e+007;(-1.49264943142916e-001dB,-1.08439627317295e+000°);0.82
1.00461579027840e+007;(-5.58196523721223e-002dB,-1.21478727743358e+000°);0.82
1.00693166885180e+007;(3.81556897293478e-002dB,-1.34671478734566e+000°);0.82
1.00925288607668e+007;(1.32669263960751e-001dB,-1.48021750186860e+000°);0.82
1.01157945425990e+007;(2.27729422671528e-001dB,-1.61533536437038e+000°);0.82
1.01391138573668e+007;(3.23344694128461e-001dB,-1.75210961231524e+000°);0.82
1.01624869287070e+007;(4.19523786998180e-001dB,-1.89058282930749e+000°);0.82
1.01859138805412e+007;(5.16275594945594e-001dB,-2.03079899961494e+000°);0.82
1.02093948370768e+007;(6.13609201351013e-001dB,-2.17280356531307e+000°);0.82
1.02329299228075e+007;(7.11533884146652e-001dB,-2.31664348619060e+000°);0.82
1.02565192625141e+007;(8.10059120774648e-001dB,-2.46236730257101e+000°);0.82
1.02801629812647e+007;(9.09194593266824e-001dB,-2.61002520121342e+000°);0.82
1.03038612044162e+007;(1.00895019344743e+000dB,-2.75966908446497e+000°);0.82
1.03276140576140e+007;(1.10933602825960e+000dB,-2.91135264284931e+000°);0.82
1.03514216667934e+007;(1.21036242521485e+000dB,-3.06513143128618e+000°);0.82
1.03752841581801e+007;(1.31203993796588e+000dB,-3.22106294915073e+000°);0.82
1.03992016582906e+007;(1.41437935200165e+000dB,-3.37920672439292e+000°);0.82
1.04231742939330e+007;(1.51739169046301e+000dB,-3.53962440195328e+000°);0.82
1.04472021922080e+007;(1.62108822007715e+000dB,-3.70237983672483e+000°);0.82
1.04712854805090e+007;(1.72548045720790e+000dB,-3.86753919132870e+000°);0.82
1.04954242865232e+007;(1.83058017401778e+000dB,-4.03517103898690e+000°);0.82
1.05196187382322e+007;(1.93639940473782e+000dB,-4.20534647179584e+000°);0.82
1.05438689639126e+007;(2.04295045203875e+000dB,-4.37813921472242e+000°);0.82
1.05681750921366e+007;(2.15024589349670e+000dB,-4.55362574566738e+000°);0.82
1.05925372517729e+007;(2.25829858814525e+000dB,-4.73188542196228e+000°);0.82
1.06169555719872e+007;(2.36712168310317e+000dB,-4.91300061369135e+000°);0.82
1.06414301822431e+007;(2.47672862026665e+000dB,-5.09705684425596e+000°);0.82
1.06659612123026e+007;(2.58713314305177e+000dB,-5.28414293862640e+000°);0.82
1.06905487922266e+007;(2.69834930317107e+000dB,-5.47435117975705e+000°);0.82
1.07151930523760e+007;(2.81039146742562e+000dB,-5.66777747367167e+000°);0.82
1.07398941234124e+007;(2.92327432449082e+000dB,-5.86452152376171e+000°);0.82
1.07646521362983e+007;(3.03701289167099e+000dB,-6.06468701487510e+000°);0.82
1.07894672222983e+007;(3.15162252159422e+000dB,-6.26838180781487e+000°);0.82
1.08143395129794e+007;(3.26711890881470e+000dB,-6.47571814490711e+000°);0.82
1.08392691402120e+007;(3.38351809628503e+000dB,-6.68681286734437e+000°);0.82
1.08642562361706e+007;(3.50083648165605e+000dB,-6.90178764505831e+000°);0.82
1.08893009333343e+007;(3.61909082335521e+000dB,-7.12076921992667e+000°);0.82
1.09144033644875e+007;(3.73829824638898e+000dB,-7.34388966317648e+000°);0.82
1.09395636627209e+007;(3.85847624780583e+000dB,-7.57128664790216e+000°);0.82
1.09647819614318e+007;(3.97964270174950e+000dB,-7.80310373768258e+000°);0.82
1.09900583943252e+007;(4.10181586402157e+000dB,-8.03949069234617e+000°);0.82
1.10153930954141e+007;(4.22501437606265e+000dB,-8.28060379200700e+000°);0.82
1.10407861990207e+007;(4.34925726824880e+000dB,-8.52660618056844e+000°);0.82
1.10662378397766e+007;(4.47456396238748e+000dB,-8.77766822997536e+000°);0.82
1.10917481526240e+007;(4.60095427328087e+000dB,-9.03396792657847e+000°);0.82
1.11173172728159e+007;(4.72844840920875e+000dB,-9.29569128106819e+000°);0.82
1.11429453359173e+007;(4.85706697116331e+000dB,-9.56303276353086e+000°);0.82
1.11686324778056e+007;(4.98683095064698e+000dB,-9.83619576528164e+000°);0.82
1.11943788346715e+007;(5.11776172582054e+000dB,-1.01153930892365e+001°);0.82
1.12201845430196e+007;(5.24988105576131e+000dB,-1.04008474706963e+001°);0.82
1.12460497396692e+007;(5.38321107256101e+000dB,-1.06927921305361e+001°);0.82
1.12719745617551e+007;(5.51777427095805e+000dB,-1.09914713629098e+001°);0.82
1.12979591467279e+007;(5.65359349516137e+000dB,-1.12971411597119e+001°);0.82
1.13240036323555e+007;(5.79069192247831e+000dB,-1.16100698741635e+001°);0.82
1.13501081567231e+007;(5.92909304331095e+000dB,-1.19305389260207e+001°);0.82
1.13762728582343e+007;(6.06882063703028e+000dB,-1.22588435510400e+001°);0.82
1.14024978756117e+007;(6.20989874317516e+000dB,-1.25952935974616e+001°);0.82
1.14287833478977e+007;(6.35235162735404e+000dB,-1.29402143724025e+001°);0.82
1.14551294144553e+007;(6.49620374114893e+000dB,-1.32939475411723e+001°);0.82
1.14815362149688e+007;(6.64147967523295e+000dB,-1.36568520826360e+001°);0.82
1.15080038894443e+007;(6.78820410481432e+000dB,-1.40293053038441e+001°);0.82
1.15345325782109e+007;(6.93640172640810e+000dB,-1.44117039172275e+001°);0.82
1.15611224219210e+007;(7.08609718481280e+000dB,-1.48044651837018e+001°);0.82
1.15877735615512e+007;(7.23731498902861e+000dB,-1.52080281250352e+001°);0.82
1.16144861384034e+007;(7.39007941569743e+000dB,-1.56228548087981e+001°);0.82
1.16412602941049e+007;(7.54441439846947e+000dB,-1.60494317091148e+001°);0.82
1.16680961706096e+007;(7.70034340150441e+000dB,-1.64882711462545e+001°);0.82
1.16949939101987e+007;(7.85788927509598e+000dB,-1.69399128078303e+001°);0.82
1.17219536554813e+007;(8.01707409116460e+000dB,-1.74049253539722e+001°);0.82
1.17489755493953e+007;(8.17791895609040e+000dB,-1.78839081082904e+001°);0.82
1.17760597352080e+007;(8.34044379805751e+000dB,-1.83774928357097e+001°);0.82
1.18032063565173e+007;(8.50466712574677e+000dB,-1.88863456072895e+001°);0.82
1.18304155572516e+007;(8.67060575484553e+000dB,-1.94111687508925e+001°);0.82
1.18576874816716e+007;(8.83827449844064e+000dB,-1.99527028849869e+001°);0.82
1.18850222743701e+007;(9.00768581691848e+000dB,-2.05117290308587e+001°);0.82
1.19124200802737e+007;(9.17884942251855e+000dB,-2.10890707960205e+001°);0.82
1.19398810446427e+007;(9.35177183317197e+000dB,-2.16855966185096e+001°);0.82
1.19674053130724e+007;(9.52645586970741e+000dB,-2.23022220579625e+001°);0.82
1.19949930314937e+007;(9.70290008992854e+000dB,-2.29399121146992e+001°);0.82
1.20226443461741e+007;(9.88109815246813e+000dB,-2.35996835523904e+001°);0.82
1.20503594037179e+007;(1.00610381027155e+001dB,-2.42826071930413e+001°);0.82
1.20781383510678e+007;(1.02427015725139e+001dB,-2.49898101447918e+001°);0.82
1.21059813355048e+007;(1.04260628847584e+001dB,-2.57224779131926e+001°);0.82
1.21338885046497e+007;(1.06110880535237e+001dB,-2.64818563349187e+001°);0.82
1.21618600064636e+007;(1.07977336699655e+001dB,-2.72692532590497e+001°);0.82
1.21898959892486e+007;(1.09859456640184e+001dB,-2.80860398848259e+001°);0.82
1.22179966016487e+007;(1.11756579319473e+001dB,-2.89336516458854e+001°);0.82
1.22461619926504e+007;(1.13667908201796e+001dB,-2.98135885091714e+001°);0.82
1.22743923115840e+007;(1.15592494566915e+001dB,-3.07274145317427e+001°);0.82
1.23026877081238e+007;(1.17529219226801e+001dB,-3.16767564905462e+001°);0.82
1.23310483322890e+007;(1.19476772595182e+001dB,-3.26633013688160e+001°);0.82
1.23594743344450e+007;(1.21433633092779e+001dB,-3.36887924484356e+001°);0.82
1.23879658653036e+007;(1.23398043916807e+001dB,-3.47550237208721e+001°);0.82
1.24165230759240e+007;(1.25367988264787e+001dB,-3.58638322911983e+001°);0.82
1.24451461177138e+007;(1.27341163183221e+001dB,-3.70170884118142e+001°);0.82
1.24738351424294e+007;(1.29314952314571e+001dB,-3.82166827471295e+001°);0.82
1.25025903021771e+007;(1.31286397944597e+001dB,-3.94645104409510e+001°);0.82
1.25314117494141e+007;(1.33252172909417e+001dB,-4.07624515390769e+001°);0.82
1.25602996369487e+007;(1.35208553109481e+001dB,-4.21123473164156e+001°);0.82
1.25892541179416e+007;(1.37151391596249e+001dB,-4.35159720780125e+001°);0.82
1.26182753459066e+007;(1.39076095444333e+001dB,-4.49750000554112e+001°);0.82
1.26473634747114e+007;(1.40977606890686e+001dB,-4.64909671136696e+001°);0.82
1.26765186585784e+007;(1.42850390501560e+001dB,-4.80652271308384e+001°);0.82
1.27057410520853e+007;(1.44688428399011e+001dB,-4.96989031213067e+001°);0.82
1.27350308101665e+007;(1.46485225815376e+001dB,-5.13928334560491e+001°);0.82
1.27643880881134e+007;(1.48233829411300e+001dB,-5.31475138917736e+001°);0.82
1.27938130415752e+007;(1.49926860847070e+001dB,-5.49630365562082e+001°);0.82
1.28233058265601e+007;(1.51556567988157e+001dB,-5.68390275378300e+001°);0.82
1.28528665994361e+007;(1.53114895801406e+001dB,-5.87745852721925e+001°);0.82
1.28824955169313e+007;(1.54593578410156e+001dB,-6.07682224653549e+001°);0.82
1.29121927361353e+007;(1.55984252890387e+001dB,-6.28178147931280e+001°);0.82
1.29419584144998e+007;(1.57278594197356e+001dB,-6.49205599933525e+001°);0.82
1.29717927098395e+007;(1.58468469142697e+001dB,-6.70729511477658e+001°);0.82
1.30016957803328e+007;(1.59546105673593e+001dB,-6.92707678502489e+001°);0.82
1.30316677845229e+007;(1.60504271969970e+001dB,-7.15090885124991e+001°);0.82
1.30617088813183e+007;(1.61336458252973e+001dB,-7.37823262286641e+001°);0.82
1.30918192299940e+007;(1.62037052901554e+001dB,-7.60842894145714e+001°);0.82
1.31219989901919e+007;(1.62601503720981e+001dB,-7.84082669186971e+001°);0.82
1.31522483219223e+007;(1.63026455181142e+001dB,-8.07471355941238e+001°);0.82
1.31825673855640e+007;(1.63309853253169e+001dB,-8.30934865963522e+001°);0.82
1.32129563418657e+007;(1.63451011123032e+001dB,-8.54397651317724e+001°);0.82
1.32434153519466e+007;(1.63450631430515e+001dB,-8.77784172224024e+001°);0.82
1.32739445772973e+007;(1.63310783537272e+001dB,-9.01020364311493e+001°);0.82
1.33045441797808e+007;(1.63034837353298e+001dB,-9.24035034953861e+001°);0.82
1.33352143216331e+007;(1.62627358102702e+001dB,-9.46761124445229e+001°);0.82
1.33659551654643e+007;(1.62093968772573e+001dB,-9.69136779416257e+001°);0.82
1.33967668742593e+007;(1.61441188630031e+001dB,-9.91106201323323e+001°);0.82
1.34276496113785e+007;(1.60676256993768e+001dB,-1.01262025009578e+002°);0.82
1.34586035405594e+007;(1.59806951411617e+001dB,-1.03363680009340e+002°);0.82
1.34896288259164e+007;(1.58841408635639e+001dB,-1.05412086068191e+002°);0.82
1.35207256319427e+007;(1.57787955484922e+001dB,-1.07404448575470e+002°);0.82
1.35518941235103e+007;(1.56654955061273e+001dB,-1.09338650478082e+002°);0.82
1.35831344658714e+007;(1.55450672047128e+001dB,-1.11213211237599e+002°);0.82
1.36144468246594e+007;(1.54183159148238e+001dB,-1.13027235435632e+002°);0.82
1.36458313658891e+007;(1.52860165276922e+001dB,-1.14780354641441e+002°);0.82
1.36772882559584e+007;(1.51489064882316e+001dB,-1.16472665775526e+002°);0.82
1.37088176616484e+007;(1.50076806951286e+001dB,-1.18104668703809e+002°);0.82
1.37404197501250e+007;(1.48629881618630e+001dB,-1.19677205248468e+002°);0.82
1.37720946889394e+007;(1.47154302003377e+001dB,-1.21191401257900e+002°);0.82
1.38038426460287e+007;(1.45655598781243e+001dB,-1.22648612877871e+002°);0.82
1.38356637897177e+007;(1.44138825058971e+001dB,-1.24050377731478e+002°);0.82
1.38675582887188e+007;(1.42608569284436e+001dB,-1.25398371357414e+002°);0.82
1.38995263121334e+007;(1.41068974163599e+001dB,-1.26694368975281e+002°);0.82
1.39315680294529e+007;(1.39523759826656e+001dB,-1.27940212437782e+002°);0.82
1.39636836105593e+007;(1.37976249764834e+001dB,-1.29137782083851e+002°);0.82
1.39958732257261e+007;(1.36429398327966e+001dB,-1.30288973113329e+002°);0.82
1.40281370456195e+007;(1.34885818819594e+001dB,-1.31395676052210e+002°);0.82
1.40604752412990e+007;(1.33347811444658e+001dB,-1.32459760857701e+002°);0.82
1.40928879842186e+007;(1.31817390552315e+001dB,-1.33483064215712e+002°);0.82
1.41253754462274e+007;(1.30296310773397e+001dB,-1.34467379602833e+002°);0.82
1.41579377995707e+007;(1.28786091780330e+001dB,-1.35414449714387e+002°);0.82
1.41905752168908e+007;(1.27288041499972e+001dB,-1.36325960895609e+002°);0.82
1.42232878712281e+007;(1.25803277690100e+001dB,-1.37203539250878e+002°);0.82
1.42560759360218e+007;(1.24332747851549e+001dB,-1.38048748144018e+002°);0.82
1.42889395851109e+007;(1.22877247493571e+001dB,-1.38863086839416e+002°);0.82
1.43218789927353e+007;(1.21437436802751e+001dB,-1.39647990067965e+002°);0.82
1.43548943335364e+007;(1.20013855788350e+001dB,-1.40404828333232e+002°);0.82
1.43879857825583e+007;(1.18606937991483e+001dB,-1.41134908801372e+002°);0.82
1.44211535152486e+007;(1.17217022853916e+001dB,-1.41839476643233e+002°);0.82
1.44543977074592e+007;(1.15844366845926e+001dB,-1.42519716718888e+002°);0.82
1.44877185354475e+007;(1.14489153452989e+001dB,-1.43176755513684e+002°);0.82
1.45211161758773e+007;(1.13151502118832e+001dB,-1.43811663251118e+002°);0.82
1.45545908058195e+007;(1.11831476238485e+001dB,-1.44425456121623e+002°);0.82
1.45881426027534e+007;(1.10529090289987e+001dB,-1.45019098578060e+002°);0.82
1.46217717445671e+007;(1.09244316187708e+001dB,-1.45593505658503e+002°);0.82
1.46554784095590e+007;(1.07977088934246e+001dB,-1.46149545305138e+002°);0.82
1.46892627764385e+007;(1.06727311641799e+001dB,-1.46688040654914e+002°);0.82
1.47231250243271e+007;(1.05494859987882e+001dB,-1.47209772283244e+002°);0.82
1.47570653327588e+007;(1.04279586164525e+001dB,-1.47715480386674e+002°);0.82
1.47910838816819e+007;(1.03081322374561e+001dB,-1.48205866894275e+002°);0.82
1.48251808514594e+007;(1.01899883923502e+001dB,-1.48681597500541e+002°);0.82
1.48593564228699e+007;(1.00735071950690e+001dB,-1.49143303615135e+002°);0.82
1.48936107771090e+007;(9.95866758390448e+000dB,-1.49591584226747e+002°);0.82
1.49279440957898e+007;(9.84544753386512e+000dB,-1.50027007679972e+002°);0.82
1.49623565609442e+007;(9.73382424357980e+000dB,-1.50450113365324e+002°);0.82
1.49968483550236e+007;(9.62377429957091e+000dB,-1.50861413323470e+002°);0.82
1.50000000000000e+007;(9.61380876234677e+000dB,-1.50898377392336e+002°);0.82
Step Information: K=910m  (Run: 10/11);;0.91
1.00000000000000e+007;(7.16992918299233e-001dB,-2.30468243270020e+000°);0.91
1.00230523807790e+007;(8.10270191259623e-001dB,-2.45216204610429e+000°);0.91
1.00461579027840e+007;(9.04066566997758e-001dB,-2.60148637736755e+000°);0.91
1.00693166885180e+007;(9.98389699350718e-001dB,-2.75270149447469e+000°);0.91
1.00925288607668e+007;(1.09324738751457e+000dB,-2.90585492824920e+000°);0.91
1.01157945425990e+007;(1.18864757898522e+000dB,-3.06099572946887e+000°);0.91
1.01391138573668e+007;(1.28459837252772e+000dB,-3.21817452859648e+000°);0.91
1.01624869287070e+007;(1.38110802117074e+000dB,-3.37744359826194e+000°);0.91
1.01859138805412e+007;(1.47818493522118e+000dB,-3.53885691863812e+000°);0.91
1.02093948370768e+007;(1.57583768529456e+000dB,-3.70247024586300e+000°);0.91
1.02329299228075e+007;(1.67407500535485e+000dB,-3.86834118366746e+000°);0.91
1.02565192625141e+007;(1.77290579575772e+000dB,-4.03652925837857e+000°);0.91
1.02801629812647e+007;(1.87233912628990e+000dB,-4.20709599747692e+000°);0.91
1.03038612044162e+007;(1.97238423919603e+000dB,-4.38010501189800e+000°);0.91
1.03276140576140e+007;(2.07305055218420e+000dB,-4.55562208227743e+000°);0.91
1.03514216667934e+007;(2.17434766139966e+000dB,-4.73371524935231e+000°);0.91
1.03752841581801e+007;(2.27628534435493e+000dB,-4.91445490874268e+000°);0.91
1.03992016582906e+007;(2.37887356280357e+000dB,-5.09791391035037e+000°);0.91
1.04231742939330e+007;(2.48212246554278e+000dB,-5.28416766262625e+000°);0.91
1.04472021922080e+007;(2.58604239112887e+000dB,-5.47329424197157e+000°);0.91
1.04712854805090e+007;(2.69064387048739e+000dB,-5.66537450755414e+000°);0.91
1.04954242865232e+007;(2.79593762939771e+000dB,-5.86049222183680e+000°);0.91
1.05196187382322e+007;(2.90193459082974e+000dB,-6.05873417713305e+000°);0.91
1.05438689639126e+007;(3.00864587710785e+000dB,-6.26019032852233e+000°);0.91
1.05681750921366e+007;(3.11608281187412e+000dB,-6.46495393347722e+000°);0.91
1.05925372517729e+007;(3.22425692182037e+000dB,-6.67312169857515e+000°);0.91
1.06169555719872e+007;(3.33317993815442e+000dB,-6.88479393368830e+000°);0.91
1.06414301822431e+007;(3.44286379776311e+000dB,-7.10007471406846e+000°);0.91
1.06659612123026e+007;(3.55332064402956e+000dB,-7.31907205076675e+000°);0.91
1.06905487922266e+007;(3.66456282725827e+000dB,-7.54189806985387e+000°);0.91
1.07151930523760e+007;(3.77660290465620e+000dB,-7.76866920093173e+000°);0.91
1.07398941234124e+007;(3.88945363981263e+000dB,-7.99950637545624e+000°);0.91
1.07646521362983e+007;(4.00312800161410e+000dB,-8.23453523541748e+000°);0.91
1.07894672222983e+007;(4.11763916252432e+000dB,-8.47388635295640e+000°);0.91
1.08143395129794e+007;(4.23300049615091e+000dB,-8.71769546152531e+000°);0.91
1.08392691402120e+007;(4.34922557401286e+000dB,-8.96610369923412e+000°);0.91
1.08642562361706e+007;(4.46632816141330e+000dB,-9.21925786505655e+000°);0.91
1.08893009333343e+007;(4.58432221231141e+000dB,-9.47731068860465e+000°);0.91
1.09144033644875e+007;(4.70322186307721e+000dB,-9.74042111421716e+000°);0.91
1.09395636627209e+007;(4.82304142499896e+000dB,-1.00087546001405e+001°);0.91
1.09647819614318e+007;(4.94379537540049e+000dB,-1.02824834336201e+001°);0.91
1.09900583943252e+007;(5.06549834720949e+000dB,-1.05617870627554e+001°);0.91
1.10153930954141e+007;(5.18816511680171e+000dB,-1.08468524460078e+001°);0.91
1.10407861990207e+007;(5.31181058992642e+000dB,-1.11378744202869e+001°);0.91
1.10662378397766e+007;(5.43644978549927e+000dB,-1.14350560885771e+001°);0.91
1.10917481526240e+007;(5.56209781702429e+000dB,-1.17386092280945e+001°);0.91
1.11173172728159e+007;(5.68876987138290e+000dB,-1.20487547199998e+001°);0.91
1.11429453359173e+007;(5.81648118469941e+000dB,-1.23657230017132e+001°);0.91
1.11686324778056e+007;(5.94524701496167e+000dB,-1.26897545429037e+001°);0.91
1.11943788346715e+007;(6.07508261104242e+000dB,-1.30211003462367e+001°);0.91
